Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,GPA_Change
126238,Medical,Senior,2.172,1.15,Copywriting/Drafting,Advanced,4,False,15.14,3,Allowed_With_Citation,2,2.524,72.49,Low,0.35199999999999987
126239,STEM,Graduate,3.508,4.57,Debugging/Troubleshooting,Intermediate,1,False,11.03,4,Strict_Ban,2,3.726,80.17,Medium,0.21799999999999997
126240,Arts,Junior,3.611,8.95,Copywriting/Drafting,Intermediate,5,False,13.44,2,Allowed_With_Citation,3,3.985,67.67,Medium,0.37399999999999967
126241,STEM,Graduate,2.772,6.67,Debugging/Troubleshooting,Beginner,2,False,16.09,5,Allowed_With_Citation,10,3.08,73.89,Medium,0.3080000000000003
126242,Business,Junior,3.775,0.36,Summarizing_Reading,Beginner,2,False,10.62,3,Allowed_With_Citation,1,4.0,67.4,Medium,0.2250000000000001
126243,STEM,Sophomore,3.312,26.47,Debugging/Troubleshooting,Intermediate,3,False,5.86,8,Strict_Ban,10,3.195,65.98,High,-0.11699999999999999
126244,Arts,Junior,2.479,8.99,Debugging/Troubleshooting,Beginner,2,False,16.23,4,Actively_Encouraged,7,2.837,75.66,Medium,0.3580000000000001
126245,STEM,Senior,2.672,2.52,Direct_Answer_Generation,Beginner,2,False,14.62,1,Actively_Encouraged,1,2.796,70.56,Medium,0.12399999999999967
126246,Humanities,Sophomore,3.686,2.31,Debugging/Troubleshooting,Beginner,2,True,8.52,3,Allowed_With_Citation,6,3.995,67.35,Low,0.30900000000000016
126247,Arts,Sophomore,3.866,1.39,Summarizing_Reading,Advanced,5,False,5.16,1,Strict_Ban,4,3.752,88.1,Low,-0.11400000000000032
126248,Business,Junior,2.924,4.36,Copywriting/Drafting,Advanced,3,False,18.48,1,Actively_Encouraged,1,3.368,82.56,Medium,0.44399999999999995
126249,STEM,Junior,3.462,9.16,Debugging/Troubleshooting,Intermediate,1,False,11.18,4,Actively_Encouraged,7,3.605,54.95,Low,0.1429999999999998
126250,Humanities,Junior,2.844,2.53,Summarizing_Reading,Advanced,4,False,14.15,4,Allowed_With_Citation,3,2.853,78.24,Medium,0.009000000000000341
126251,STEM,Graduate,3.792,16.28,Debugging/Troubleshooting,Intermediate,2,False,10.01,4,Actively_Encouraged,3,4.0,83.28,High,0.20800000000000018
126252,Business,Freshman,3.65,15.03,Copywriting/Drafting,Beginner,1,True,10.87,4,Allowed_With_Citation,2,3.712,74.86,Medium,0.06200000000000028
126253,Medical,Senior,3.335,13.46,Debugging/Troubleshooting,Advanced,5,True,7.51,4,Allowed_With_Citation,4,3.6,100.0,High,0.2650000000000001
126254,Business,Graduate,2.327,2.11,Ideation,Intermediate,2,False,9.3,2,Allowed_With_Citation,3,2.44,71.77,High,0.11299999999999999
126255,STEM,Sophomore,3.194,7.39,Ideation,Intermediate,1,True,23.87,3,Strict_Ban,5,3.649,66.87,Medium,0.45500000000000007
126256,Humanities,Freshman,3.817,0.71,Ideation,Advanced,5,False,14.8,3,Allowed_With_Citation,1,4.0,79.88,Low,0.18299999999999983
126257,Medical,Sophomore,3.511,5.85,Summarizing_Reading,Advanced,4,True,6.25,2,Actively_Encouraged,7,3.83,87.18,Medium,0.31899999999999995
126258,STEM,Freshman,3.375,4.5,Copywriting/Drafting,Intermediate,4,False,21.18,2,Allowed_With_Citation,5,3.692,73.85,Medium,0.31700000000000017
126259,Business,Junior,2.955,16.2,Debugging/Troubleshooting,Intermediate,2,True,10.33,4,Allowed_With_Citation,5,3.015,92.85,Medium,0.06000000000000005
126260,Humanities,Senior,2.878,0.17,Summarizing_Reading,Advanced,5,False,10.4,3,Strict_Ban,8,2.891,86.6,Medium,0.0129999999999999
126261,Arts,Senior,3.605,1.69,Copywriting/Drafting,Advanced,3,True,9.7,3,Actively_Encouraged,7,3.914,71.37,Medium,0.30900000000000016
126262,Arts,Freshman,2.836,2.57,Debugging/Troubleshooting,Beginner,1,False,18.72,2,Allowed_With_Citation,4,3.023,48.62,Low,0.18700000000000028
126263,Humanities,Junior,2.845,7.94,Ideation,Beginner,1,False,5.97,3,Allowed_With_Citation,4,3.049,56.28,Medium,0.20399999999999974
126264,Business,Senior,3.126,5.45,Ideation,Intermediate,3,False,15.72,3,Allowed_With_Citation,2,3.598,74.26,Medium,0.472
126265,Business,Senior,3.117,17.26,Ideation,Beginner,1,False,6.64,3,Actively_Encouraged,1,3.308,100.0,High,0.19099999999999984
126266,STEM,Freshman,3.197,14.37,Direct_Answer_Generation,Intermediate,1,True,10.44,2,Strict_Ban,7,3.28,83.04,High,0.08299999999999974
126267,STEM,Freshman,2.911,2.74,Debugging/Troubleshooting,Beginner,3,False,13.0,3,Allowed_With_Citation,4,3.106,61.28,Medium,0.19499999999999984
126268,Business,Senior,3.899,4.31,Debugging/Troubleshooting,Beginner,2,False,2.46,2,Actively_Encouraged,1,3.904,80.37,Low,0.004999999999999893
126269,STEM,Freshman,3.455,12.17,Debugging/Troubleshooting,Advanced,5,True,17.12,4,Strict_Ban,4,3.912,100.0,Medium,0.45699999999999985
126270,Arts,Junior,3.499,5.32,Summarizing_Reading,Advanced,4,True,22.77,4,Allowed_With_Citation,6,3.777,68.81,Medium,0.278
126271,STEM,Freshman,3.085,40.0,Ideation,Intermediate,3,True,6.02,6,Allowed_With_Citation,3,3.474,59.51,High,0.38900000000000023
126272,STEM,Sophomore,3.28,6.05,Summarizing_Reading,Beginner,1,False,27.81,1,Allowed_With_Citation,6,3.659,62.92,Medium,0.379
126273,Humanities,Freshman,2.934,34.0,Copywriting/Drafting,Beginner,2,True,10.56,8,Actively_Encouraged,8,2.972,64.16,High,0.03799999999999981
126274,STEM,Senior,2.669,17.14,Copywriting/Drafting,Advanced,3,True,10.06,5,Actively_Encouraged,3,3.144,78.61,High,0.4750000000000001
126275,Humanities,Senior,3.764,4.44,Copywriting/Drafting,Intermediate,2,False,18.22,1,Actively_Encouraged,1,4.0,93.3,Low,0.2360000000000002
126276,Humanities,Freshman,2.694,6.4,Copywriting/Drafting,Advanced,4,True,14.57,4,Strict_Ban,1,2.937,82.13,Medium,0.24299999999999988
126277,Business,Freshman,2.412,6.82,Debugging/Troubleshooting,Intermediate,3,False,15.23,2,Allowed_With_Citation,2,2.503,62.46,Low,0.09100000000000019
126278,Medical,Junior,3.186,1.87,Ideation,Advanced,4,True,7.08,4,Allowed_With_Citation,7,3.647,90.62,Medium,0.46099999999999985
126279,Arts,Freshman,2.715,0.47,Ideation,Beginner,2,False,18.77,4,Allowed_With_Citation,4,2.977,55.83,Low,0.262
126280,STEM,Freshman,3.311,6.77,Direct_Answer_Generation,Beginner,1,False,8.6,2,Strict_Ban,7,3.203,69.9,Low,-0.1080000000000001
126281,Medical,Sophomore,3.278,3.36,Summarizing_Reading,Beginner,1,True,10.44,4,Strict_Ban,3,3.317,77.46,Medium,0.039000000000000146
126282,Humanities,Freshman,3.436,0.23,Ideation,Intermediate,1,True,18.92,1,Allowed_With_Citation,4,3.694,69.97,Low,0.258
126283,Humanities,Senior,2.773,2.61,Copywriting/Drafting,Beginner,1,False,11.25,3,Allowed_With_Citation,5,2.912,83.18,Medium,0.1389999999999998
126284,Humanities,Graduate,2.686,9.66,Copywriting/Drafting,Advanced,3,False,11.9,2,Strict_Ban,5,3.089,83.94,Medium,0.403
126285,STEM,Sophomore,2.975,14.51,Debugging/Troubleshooting,Advanced,3,True,13.27,5,Allowed_With_Citation,7,3.332,87.45,Medium,0.35699999999999976
126286,Medical,Sophomore,2.904,3.08,Ideation,Advanced,5,True,12.75,1,Strict_Ban,1,3.017,73.9,Low,0.11299999999999999
126287,Humanities,Sophomore,3.102,0.19,Ideation,Beginner,3,False,7.88,4,Strict_Ban,5,3.114,68.48,Medium,0.01200000000000001
126288,Business,Freshman,2.873,5.24,Summarizing_Reading,Intermediate,1,False,9.86,4,Strict_Ban,4,2.846,62.16,Medium,-0.027000000000000135
126289,STEM,Graduate,3.898,10.25,Debugging/Troubleshooting,Beginner,2,False,12.21,4,Actively_Encouraged,2,4.0,100.0,Medium,0.10199999999999987
126290,Arts,Sophomore,3.885,10.5,Ideation,Beginner,2,False,7.87,3,Strict_Ban,7,3.961,82.98,Medium,0.07600000000000007
126291,Arts,Freshman,3.587,5.53,Debugging/Troubleshooting,Beginner,3,False,8.19,4,Allowed_With_Citation,8,3.585,75.72,Medium,-0.002000000000000224
126292,STEM,Junior,3.57,8.41,Debugging/Troubleshooting,Intermediate,5,False,9.7,3,Actively_Encouraged,4,4.0,86.49,Medium,0.43000000000000016
126293,Business,Junior,3.484,3.91,Ideation,Beginner,2,True,15.85,4,Allowed_With_Citation,4,3.947,63.33,Medium,0.4630000000000001
126294,Business,Junior,3.741,11.88,Direct_Answer_Generation,Beginner,2,True,12.3,3,Allowed_With_Citation,8,3.896,74.18,Low,0.1549999999999998
126295,Business,Graduate,3.621,0.03,Ideation,Beginner,3,False,12.57,3,Allowed_With_Citation,3,3.827,64.97,High,0.20599999999999996
126296,Business,Sophomore,3.424,2.55,Debugging/Troubleshooting,Advanced,3,False,11.25,2,Allowed_With_Citation,1,3.626,75.17,Low,0.20199999999999996
126297,Business,Sophomore,3.495,17.91,Ideation,Beginner,2,True,19.36,6,Strict_Ban,10,3.655,65.03,Medium,0.1599999999999997
126298,STEM,Sophomore,3.574,13.83,Direct_Answer_Generation,Advanced,5,True,10.35,4,Allowed_With_Citation,3,4.0,65.15,Low,0.42600000000000016
126299,Business,Junior,2.968,12.03,Summarizing_Reading,Advanced,4,True,16.51,2,Allowed_With_Citation,3,3.171,100.0,Medium,0.20299999999999985
126300,Humanities,Junior,3.388,13.25,Direct_Answer_Generation,Beginner,1,False,8.8,3,Actively_Encouraged,6,3.388,78.77,Medium,0.0
126301,Humanities,Junior,2.95,17.45,Debugging/Troubleshooting,Advanced,4,True,4.53,6,Allowed_With_Citation,9,3.286,99.62,Medium,0.33599999999999985
126302,Arts,Sophomore,3.406,5.69,Copywriting/Drafting,Advanced,3,False,10.51,2,Allowed_With_Citation,8,3.436,82.1,Medium,0.029999999999999805
126303,STEM,Junior,3.443,4.91,Copywriting/Drafting,Beginner,3,False,23.97,5,Actively_Encouraged,5,3.84,76.65,Low,0.3969999999999998
126304,STEM,Senior,2.164,5.98,Debugging/Troubleshooting,Advanced,3,True,6.26,5,Allowed_With_Citation,5,2.648,97.85,High,0.484
126305,STEM,Junior,3.019,9.68,Summarizing_Reading,Intermediate,2,True,7.22,3,Allowed_With_Citation,6,3.22,92.77,Medium,0.20100000000000007
126306,STEM,Senior,2.539,6.59,Ideation,Advanced,5,True,5.95,1,Allowed_With_Citation,3,2.758,71.31,High,0.21899999999999986
126307,STEM,Sophomore,2.955,15.56,Summarizing_Reading,Advanced,5,True,14.38,6,Actively_Encouraged,7,3.329,86.37,High,0.3740000000000001
126308,Medical,Graduate,3.398,8.61,Ideation,Intermediate,2,False,7.78,2,Allowed_With_Citation,7,3.686,69.24,Medium,0.2879999999999998
126309,STEM,Freshman,3.452,40.0,Debugging/Troubleshooting,Advanced,3,True,12.01,6,Allowed_With_Citation,2,3.794,85.65,High,0.3420000000000001
126310,Business,Junior,3.337,0.5,Ideation,Beginner,2,False,19.82,2,Actively_Encouraged,5,3.459,77.15,Medium,0.12199999999999989
126311,STEM,Senior,3.218,3.87,Debugging/Troubleshooting,Advanced,3,False,4.09,3,Actively_Encouraged,4,3.622,73.11,Low,0.4039999999999999
126312,Business,Graduate,3.505,8.59,Copywriting/Drafting,Advanced,5,False,7.5,5,Strict_Ban,5,3.912,78.14,Medium,0.40700000000000003
126313,Medical,Sophomore,3.341,14.04,Copywriting/Drafting,Beginner,3,False,1.11,6,Actively_Encouraged,5,3.427,71.93,Medium,0.08599999999999985
126314,STEM,Junior,3.403,9.21,Debugging/Troubleshooting,Intermediate,3,True,11.68,5,Allowed_With_Citation,5,3.316,81.18,Medium,-0.08700000000000019
126315,Arts,Freshman,3.929,19.35,Copywriting/Drafting,Beginner,1,True,14.05,4,Allowed_With_Citation,3,4.0,68.56,High,0.07100000000000017
126316,Medical,Senior,2.214,0.22,Debugging/Troubleshooting,Advanced,3,False,9.26,2,Strict_Ban,3,2.527,94.93,Medium,0.31300000000000017
126317,Business,Freshman,3.346,5.28,Copywriting/Drafting,Intermediate,3,False,13.42,6,Strict_Ban,5,3.433,100.0,Medium,0.08699999999999974
126318,Humanities,Junior,3.453,15.92,Direct_Answer_Generation,Beginner,3,False,2.82,4,Allowed_With_Citation,4,3.199,58.14,High,-0.254
126319,Business,Graduate,2.73,9.38,Ideation,Beginner,2,True,13.29,1,Actively_Encouraged,2,2.97,88.9,Low,0.2400000000000002
126320,Arts,Graduate,3.419,9.82,Ideation,Beginner,2,False,5.84,4,Allowed_With_Citation,1,3.556,93.74,Medium,0.137
126321,STEM,Sophomore,3.848,28.72,Summarizing_Reading,Advanced,3,False,12.62,8,Actively_Encouraged,7,4.0,74.53,Medium,0.15200000000000014
126322,Humanities,Sophomore,3.668,1.45,Direct_Answer_Generation,Beginner,2,True,8.66,1,Allowed_With_Citation,4,3.808,58.68,Low,0.13999999999999968
126323,Humanities,Sophomore,3.464,18.84,Copywriting/Drafting,Intermediate,2,False,16.6,3,Strict_Ban,6,4.0,74.39,High,0.536
126324,STEM,Senior,3.394,12.43,Copywriting/Drafting,Advanced,4,True,11.37,3,Actively_Encouraged,2,3.702,100.0,Medium,0.30799999999999983
126325,Arts,Senior,3.703,6.49,Ideation,Advanced,4,False,9.0,3,Actively_Encouraged,5,4.0,100.0,High,0.29700000000000015
126326,Humanities,Freshman,2.842,1.66,Copywriting/Drafting,Advanced,4,False,13.86,4,Allowed_With_Citation,5,3.013,81.38,Medium,0.17099999999999982
126327,Humanities,Sophomore,2.962,10.95,Copywriting/Drafting,Beginner,3,False,9.71,3,Actively_Encouraged,2,3.084,66.46,Medium,0.12199999999999989
126328,Business,Sophomore,3.555,5.44,Direct_Answer_Generation,Advanced,5,False,11.63,1,Strict_Ban,2,3.563,98.26,Medium,0.008000000000000007
126329,STEM,Junior,2.927,2.22,Direct_Answer_Generation,Intermediate,3,False,21.65,2,Allowed_With_Citation,5,3.393,90.47,Low,0.46599999999999975
126330,STEM,Graduate,3.341,7.77,Debugging/Troubleshooting,Advanced,4,True,8.92,5,Strict_Ban,3,3.941,98.26,Low,0.5999999999999996
126331,Business,Freshman,3.31,11.24,Summarizing_Reading,Beginner,2,False,11.19,6,Allowed_With_Citation,4,3.469,87.47,Medium,0.1589999999999998
126332,Humanities,Junior,3.365,1.53,Copywriting/Drafting,Advanced,5,True,8.57,3,Allowed_With_Citation,2,3.432,91.6,Low,0.06699999999999973
126333,STEM,Graduate,3.149,3.0,Copywriting/Drafting,Intermediate,3,True,1.72,2,Strict_Ban,1,3.251,88.94,Low,0.10199999999999987
126334,STEM,Senior,3.462,10.21,Copywriting/Drafting,Intermediate,2,True,8.4,3,Allowed_With_Citation,5,3.66,56.21,Medium,0.19799999999999995
126335,Business,Freshman,2.591,1.63,Ideation,Beginner,3,True,5.19,1,Actively_Encouraged,6,2.586,57.74,Low,-0.0050000000000003375
126336,Arts,Junior,2.839,4.85,Copywriting/Drafting,Advanced,3,False,4.27,1,Allowed_With_Citation,1,3.187,72.34,Low,0.34799999999999986
126337,Arts,Graduate,2.383,11.81,Debugging/Troubleshooting,Advanced,4,True,11.54,4,Actively_Encouraged,6,2.86,100.0,High,0.47699999999999987
126338,STEM,Freshman,3.694,7.07,Ideation,Intermediate,4,True,20.33,2,Strict_Ban,6,3.879,72.84,Low,0.18500000000000005
126339,Business,Graduate,3.364,6.3,Ideation,Intermediate,2,False,14.23,2,Strict_Ban,3,3.704,91.82,Medium,0.3400000000000003
126340,Arts,Freshman,2.322,4.18,Direct_Answer_Generation,Intermediate,2,False,19.29,4,Actively_Encouraged,4,2.735,71.8,Medium,0.4129999999999998
126341,Humanities,Freshman,3.338,3.71,Copywriting/Drafting,Intermediate,2,False,4.23,2,Allowed_With_Citation,3,3.399,55.42,High,0.06099999999999994
126342,Medical,Senior,2.634,7.4,Summarizing_Reading,Beginner,1,False,9.07,4,Actively_Encouraged,7,3.017,41.57,Low,0.383
126343,Medical,Senior,2.491,1.46,Summarizing_Reading,Advanced,4,False,9.03,1,Allowed_With_Citation,1,2.607,75.82,Medium,0.1160000000000001
126344,STEM,Freshman,2.287,1.32,Summarizing_Reading,Advanced,3,False,12.27,3,Strict_Ban,1,2.254,81.75,Medium,-0.03299999999999992
126345,STEM,Freshman,3.703,3.35,Debugging/Troubleshooting,Intermediate,5,False,3.34,3,Actively_Encouraged,4,3.757,94.04,Low,0.05400000000000027
126346,STEM,Graduate,3.384,14.85,Debugging/Troubleshooting,Intermediate,2,True,1.23,6,Actively_Encouraged,3,3.535,82.93,High,0.15100000000000025
126347,STEM,Sophomore,3.241,18.95,Copywriting/Drafting,Beginner,3,True,22.66,4,Strict_Ban,5,3.44,76.76,Medium,0.19899999999999984
126348,Medical,Freshman,3.696,7.33,Summarizing_Reading,Beginner,2,True,6.86,2,Allowed_With_Citation,4,3.911,64.3,Low,0.21499999999999986
126349,Medical,Sophomore,2.74,0.5,Summarizing_Reading,Intermediate,5,False,1.0,5,Allowed_With_Citation,10,2.948,88.99,Medium,0.20799999999999974
126350,STEM,Senior,3.763,0.55,Debugging/Troubleshooting,Beginner,2,False,1.0,4,Allowed_With_Citation,5,3.764,65.99,Medium,0.0009999999999998899
126351,Business,Graduate,2.772,11.03,Copywriting/Drafting,Advanced,3,True,6.94,4,Allowed_With_Citation,4,3.053,70.04,Medium,0.28100000000000014
126352,Business,Freshman,3.603,6.95,Debugging/Troubleshooting,Beginner,2,True,17.81,6,Allowed_With_Citation,7,3.796,85.71,Medium,0.19299999999999962
126353,Humanities,Sophomore,2.88,16.32,Copywriting/Drafting,Beginner,1,True,9.95,2,Allowed_With_Citation,5,3.085,70.45,Low,0.20500000000000007
126354,Business,Junior,2.405,4.74,Ideation,Intermediate,4,True,15.48,5,Allowed_With_Citation,5,2.419,76.53,Medium,0.014000000000000234
126355,Medical,Senior,3.143,1.14,Summarizing_Reading,Advanced,4,False,12.51,1,Actively_Encouraged,3,3.161,76.83,Medium,0.018000000000000238
126356,STEM,Senior,3.571,3.03,Debugging/Troubleshooting,Intermediate,5,False,15.71,2,Actively_Encouraged,1,3.828,68.89,Low,0.2569999999999997
126357,STEM,Sophomore,3.892,33.68,Summarizing_Reading,Advanced,3,True,14.32,7,Allowed_With_Citation,7,4.0,71.79,Medium,0.1080000000000001
126358,STEM,Freshman,2.836,13.07,Debugging/Troubleshooting,Beginner,1,False,8.75,5,Allowed_With_Citation,6,2.798,67.42,Medium,-0.03799999999999981
126359,Humanities,Sophomore,3.457,2.2,Ideation,Advanced,3,False,12.46,4,Actively_Encouraged,5,3.638,93.92,Low,0.18100000000000005
126360,Humanities,Freshman,3.259,0.45,Summarizing_Reading,Beginner,3,False,12.54,2,Allowed_With_Citation,2,3.204,72.71,Low,-0.054999999999999716
126361,Humanities,Freshman,2.691,6.7,Direct_Answer_Generation,Advanced,4,False,4.24,4,Allowed_With_Citation,3,2.588,68.29,Low,-0.10299999999999976
126362,Business,Graduate,2.549,11.72,Ideation,Advanced,4,False,8.92,3,Allowed_With_Citation,7,2.967,77.09,Medium,0.41800000000000015
126363,Arts,Sophomore,2.114,2.14,Copywriting/Drafting,Intermediate,4,False,11.94,5,Strict_Ban,5,2.232,74.83,Medium,0.11800000000000033
126364,Humanities,Senior,2.944,1.51,Summarizing_Reading,Beginner,1,False,12.28,1,Strict_Ban,2,3.148,78.18,Medium,0.20400000000000018
126365,Humanities,Junior,3.228,20.25,Copywriting/Drafting,Intermediate,2,False,18.05,7,Actively_Encouraged,8,3.649,79.15,Medium,0.4209999999999998
126366,Arts,Graduate,2.241,4.9,Copywriting/Drafting,Advanced,3,False,10.59,3,Strict_Ban,6,2.476,74.23,High,0.23499999999999988
126367,Arts,Freshman,2.178,29.13,Copywriting/Drafting,Intermediate,3,True,6.37,6,Actively_Encouraged,4,2.289,75.97,Medium,0.11100000000000021
126368,STEM,Freshman,3.56,13.23,Copywriting/Drafting,Beginner,1,False,1.0,6,Actively_Encouraged,7,3.733,77.65,Medium,0.17300000000000004
126369,Humanities,Freshman,3.573,4.07,Copywriting/Drafting,Beginner,3,True,4.56,2,Strict_Ban,1,3.459,51.65,Low,-0.11399999999999988
126370,Arts,Senior,3.293,4.55,Copywriting/Drafting,Intermediate,4,True,11.71,1,Actively_Encouraged,4,3.589,90.97,Low,0.2959999999999998
126371,STEM,Sophomore,2.977,3.26,Debugging/Troubleshooting,Intermediate,3,False,11.99,3,Actively_Encouraged,6,3.069,73.98,Low,0.09200000000000008
126372,Humanities,Graduate,3.448,5.54,Debugging/Troubleshooting,Beginner,3,False,9.93,3,Allowed_With_Citation,6,3.855,72.94,Medium,0.40700000000000003
126373,Humanities,Junior,3.906,9.48,Debugging/Troubleshooting,Beginner,1,True,10.56,4,Actively_Encouraged,2,4.0,80.5,Medium,0.09399999999999986
126374,STEM,Junior,3.37,7.84,Direct_Answer_Generation,Intermediate,1,True,22.69,1,Strict_Ban,1,3.862,73.67,Low,0.492
126375,STEM,Junior,3.785,5.43,Debugging/Troubleshooting,Intermediate,2,True,7.86,5,Actively_Encouraged,6,3.919,64.4,Medium,0.1339999999999999
126376,Humanities,Sophomore,2.837,1.13,Summarizing_Reading,Advanced,3,True,10.89,4,Allowed_With_Citation,8,3.167,75.64,Low,0.3299999999999996
126377,Arts,Freshman,3.427,9.65,Ideation,Beginner,1,False,8.23,3,Actively_Encouraged,1,3.452,85.1,High,0.02499999999999991
126378,Arts,Junior,2.8,28.73,Summarizing_Reading,Beginner,3,True,13.72,8,Actively_Encouraged,8,3.201,65.17,High,0.40100000000000025
126379,Medical,Freshman,2.237,4.92,Summarizing_Reading,Advanced,4,True,10.69,2,Actively_Encouraged,4,2.329,76.82,Medium,0.09200000000000008
126380,STEM,Graduate,3.089,40.0,Debugging/Troubleshooting,Intermediate,5,True,5.97,9,Allowed_With_Citation,5,3.376,53.5,High,0.2869999999999999
126381,STEM,Senior,2.716,13.33,Debugging/Troubleshooting,Advanced,4,False,11.21,4,Strict_Ban,6,3.015,86.3,High,0.29899999999999993
126382,Arts,Junior,2.841,1.37,Debugging/Troubleshooting,Intermediate,3,False,14.81,2,Allowed_With_Citation,4,3.306,77.25,Low,0.46499999999999986
126383,Business,Junior,2.603,37.53,Ideation,Advanced,3,False,4.89,9,Allowed_With_Citation,8,2.622,69.34,High,0.018999999999999684
126384,Humanities,Junior,2.767,7.68,Debugging/Troubleshooting,Advanced,3,False,1.0,4,Actively_Encouraged,4,2.884,87.75,High,0.11699999999999999
126385,STEM,Junior,3.487,8.92,Debugging/Troubleshooting,Advanced,5,True,12.67,1,Actively_Encouraged,2,4.0,100.0,Medium,0.5129999999999999
126386,STEM,Senior,3.23,1.89,Copywriting/Drafting,Advanced,4,False,11.32,3,Allowed_With_Citation,5,3.511,93.51,Low,0.28100000000000014
126387,Humanities,Freshman,3.433,5.83,Debugging/Troubleshooting,Intermediate,2,True,3.71,3,Strict_Ban,6,3.282,69.26,Medium,-0.1509999999999998
126388,STEM,Junior,2.81,0.86,Copywriting/Drafting,Intermediate,3,False,1.0,5,Allowed_With_Citation,2,2.842,77.61,Medium,0.03200000000000003
126389,Medical,Senior,2.76,12.68,Debugging/Troubleshooting,Intermediate,3,True,14.86,5,Allowed_With_Citation,4,2.856,70.72,Medium,0.09600000000000009
